# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
ibus-gtk2	monthly
ibus-gtk3	monthly
ibus-gtk4	monthly
ibus-hangul	monthly
ibus-libpinyin	monthly
ibus-libs	monthly
ibus-m17n	monthly
ibus-mozc	monthly
ibus-setup	monthly
ibus-typing-booster	monthly
ibus-unikey	monthly
ifuse	monthly
igt-gpu-tools	monthly
iio-sensor-proxy	monthly
ilbc	monthly
ima-evm-utils-libs	monthly
imath	monthly
inih	monthly
inih-cpp	monthly
initscripts-service	monthly
input-remapper	monthly
intel-audio-firmware	quarterly
intel-gmmlib	monthly
intel-gpu-firmware	monthly
intel-lpmd	monthly
intel-mediasdk	monthly
intel-vaapi-driver	monthly
intel-vpl-gpu-rt	monthly
intel-vsc-firmware	monthly
ipp-usb	monthly
iproute	monthly
ipset	monthly
ipset-libs	monthly
iptables-libs	monthly
iptables-nft	monthly
iptstate	monthly
iputils	monthly
iso-codes	monthly
iw	monthly
iwd	monthly
iwlegacy-firmware	quarterly
iwlwifi-dvm-firmware	quarterly
iwlwifi-mld-firmware	quarterly
iwlwifi-mvm-firmware	quarterly
jansson	monthly
javascriptcoregtk4.1	monthly
javascriptcoregtk6.0	monthly
jbig2dec-libs	monthly
jbigkit-libs	monthly
jetbrains-mono-fonts	yearly
jetbrains-mono-fonts-all	yearly
jetbrains-mono-nl-fonts	yearly
jomolhari-fonts	yearly
jq	monthly
json-c	monthly
json-glib	monthly
julietaula-montserrat-fonts	yearly
just	monthly
kasumi-common	monthly
kasumi-unicode	monthly
kbd	monthly
kbd-legacy	monthly
kbd-misc	monthly
kde-filesystem	monthly
kernel	monthly
kernel-core	monthly
kernel-devel-matched	monthly
kernel-headers	monthly
kernel-modules	monthly
kernel-modules-core	monthly
kernel-modules-extra	monthly
kernel-tools	monthly
kernel-tools-libs	monthly
keyutils	monthly
keyutils-libs	monthly
kf6-filesystem	monthly
kf6-karchive	monthly
kf6-kimageformats	monthly
kmod	monthly
kmod-libs	monthly
kmod-v4l2loopback	monthly
kmod-zfs	monthly
kpartx	monthly
krb5-libs	monthly
krb5-pkinit	monthly
krb5-workstation	monthly
kvazaar-libs	monthly
kyotocabinet-libs	monthly
lame	monthly
lame-libs	monthly
langpacks-core-en	monthly
langpacks-en	monthly
langpacks-fonts-en	yearly
langtable	monthly
lcms	monthly
lcms-libs	monthly
lcms2	monthly
leptonica	monthly
less	monthly
libICE	monthly
libSM	monthly
libX11	monthly
libX11-common	monthly
libX11-xcb	monthly
libXScrnSaver	monthly
libXau	monthly
libXcomposite	monthly
libXcursor	monthly
libXdamage	monthly
libXdmcp	monthly
libXext	monthly
libXfixes	monthly
libXfont2	monthly
libXft	monthly
libXi	monthly
libXinerama	monthly
libXmu	monthly
libXpm	monthly
libXrandr	monthly
libXrender	monthly
libXres	monthly
libXt	monthly
libXtst	monthly
libXv	monthly
libXxf86vm	monthly
liba52	monthly
libacl	monthly
libadwaita	monthly
libaio	monthly
libao	monthly
libaom	monthly
libappindicator-gtk3	monthly
libarchive	monthly
libaribcaption	monthly
libass	monthly
libassuan	monthly
libasyncns	monthly
libatasmart	monthly
libatomic	monthly
libattr	monthly
libavc1394	monthly
libavcodec	monthly
libavdevice	monthly
libavfilter	monthly
libavformat	monthly
libavif	monthly
libavutil	monthly
libayatana-appindicator-gtk3	monthly
libayatana-ido-gtk3	monthly
libayatana-indicator-gtk3	monthly
libb2	monthly
libbabeltrace	monthly
libbasicobjects	monthly
libblkid	monthly
libblockdev	monthly
libblockdev-crypto	monthly
libblockdev-fs	monthly
libblockdev-loop	monthly
libblockdev-mdraid	monthly
libblockdev-nvme	monthly
libblockdev-part	monthly
libblockdev-smart	monthly
libblockdev-swap	monthly
libblockdev-utils	monthly
libbluray	monthly
libbpf	monthly
libbrotli	monthly
libbs2b	monthly
libbsd	monthly
libbytesize	monthly
libcaca	monthly
libcamera	monthly
libcamera-gstreamer	monthly
libcamera-ipa	monthly
libcamera-tools	monthly
libcanberra	monthly
libcanberra-gtk2	monthly
libcanberra-gtk3	monthly
libcap	monthly
libcap-ng	monthly
libcap-ng-python3	monthly
libcbor	monthly
libcdio	monthly
libcdio-paranoia	monthly
libchewing	monthly
libchromaprint	monthly
libcloudproviders	monthly
libcollection	monthly
libcom_err	monthly
libcue	monthly
libcupsfilters	monthly
libcurl-minimal	monthly
libdaemon	monthly
libdatrie	monthly
libdav1d	monthly
libdbusmenu	monthly
libdbusmenu-gtk3	monthly
libdc1394	monthly
libde265	monthly
libdecor	monthly
libdeflate	monthly
libdhash	monthly
libdisplay-info	monthly
libdnf5	monthly
libdnf5-cli	monthly
libdnf5-plugin-appstream	monthly
libdnf5-plugin-expired-pgp-keys	monthly
libdovi	monthly
libdrm	monthly
libdvdnav	monthly
libdvdread	monthly
libebur128	monthly
libeconf	monthly
libedit	monthly
libei	monthly
libeis	monthly
libell	monthly
libepoxy	monthly
liberation-mono-fonts	yearly
liberation-sans-fonts	yearly
liberation-serif-fonts	yearly
libertas-firmware	monthly
libev	monthly
libevdev	monthly
libevent	monthly
libexif	monthly
libfdisk	monthly
libfdk-aac	monthly
libffi	monthly
libfido2	monthly
libfontenc	monthly
libfprint	monthly
libfreeaptx	monthly
libfsverity	monthly
libftdi	monthly
libfyaml	monthly
libgcc	monthly
libgcrypt	monthly
libgda	monthly
libgda-sqlite	monthly
libgee	monthly
libgexiv2	monthly
libgit2	monthly
libglvnd	monthly
libglvnd-egl	monthly
libglvnd-gles	monthly
libglvnd-glx	monthly
libglvnd-opengl	monthly
libgomp	monthly
libgpg-error	monthly
libgphoto2	monthly
libgs	monthly
libgsf	monthly
libgtop2	monthly
libgudev	monthly
libgusb	monthly
libgweather	monthly
libgxps	monthly
libhandy	monthly
libhangul	monthly
libheif	monthly
libi2c	monthly
libibverbs	monthly
libical	monthly
libical-glib	monthly
libicu	monthly
libidn2	monthly
libiec61883	monthly
libieee1284	monthly
libijs	monthly
libimagequant	monthly
libimobiledevice	monthly
libimobiledevice-glue	monthly
libimobiledevice-utils	monthly
libini_config	monthly
libinput	monthly
libjaylink	monthly
libjcat	monthly
libjpeg-turbo	monthly
libjxl	monthly
libkadm5	monthly
libkcapi	monthly
libkcapi-hasher	monthly
libkcapi-hmaccalc	monthly
libklvanc	monthly
libksba	monthly
liblastlog2	monthly
liblc3	monthly
liblc3plus	monthly
libldac	monthly
libldb	monthly
liblerc	monthly
liblouis	monthly
liblouis-tables	monthly
liblouisutdml	monthly
liblouisutdml-utils	monthly
liblqr-1	monthly
libmanette	monthly
libmaxminddb	monthly
libmbim	monthly
libmbim-utils	monthly
libmd	monthly
libmediaart	monthly
libmnl	monthly
libmodplug	monthly
libmodulemd	monthly
libmount	monthly
